Date,TH,ID,KR,MY,PH,SG,HK
1996-06-28,,594.23583984375,,1136.31005859375,3274.41796875,2296.199951171875,11020.900390625
1996-07-01,,596.2578125,,1137.050048828125,3293.2431640625,2291.5,11002.599609375
1996-07-02,,594.3848266601562,,1139.8199462890625,3304.830078125,2273.5,11084.400390625
1996-07-03,,594.0479125976562,,1135.0699462890625,3350.868408203125,2271.60009765625,11063.2998046875
1996-07-04,,588.589111328125,,1137.9200439453125,3350.868408203125,2268.300048828125,11181.7998046875
1996-07-05,,575.0276489257812,,1133.1800537109375,3373.532470703125,2259.0,11177.099609375
1996-07-08,,573.8096313476562,,1129.3699951171875,3319.306396484375,2221.300048828125,10890.099609375
1996-07-09,,574.86767578125,,1135.510009765625,3273.418212890625,2215.39990234375,10929.599609375
1996-07-10,,577.9335327148438,,1132.1300048828125,3272.02880859375,2230.39990234375,10911.7998046875
1996-07-11,,579.6683959960938,,1137.969970703125,3225.190673828125,2223.10009765625,10921.400390625
1996-07-12,,579.9244384765625,,1138.1700439453125,3212.274169921875,2209.39990234375,10802.7001953125
1996-07-15,,578.9884643554688,,1134.4100341796875,3247.47509765625,2180.800048828125,10800.099609375
1996-07-16,,573.3046875,,1123.77001953125,3198.49755859375,2179.5,10628.0
1996-07-17,,576.2435302734375,,1126.5,3186.84033203125,2204.0,10609.099609375
1996-07-18,,576.3065185546875,,1123.3599853515625,3187.220458984375,2191.0,10711.2001953125
1996-07-19,,580.0513916015625,,1126.4000244140625,3227.47021484375,2202.800048828125,10845.2998046875
1996-07-22,,579.7404174804688,,1111.969970703125,3216.5927734375,2174.10009765625,10798.2998046875
1996-07-23,,578.1624755859375,,1107.280029296875,3169.28515625,2169.5,10865.2998046875
1996-07-24,,571.7037353515625,,1096.31005859375,3074.569580078125,2137.10009765625,10699.900390625
1996-07-25,,568.4249267578125,,1092.8199462890625,3086.456298828125,2127.39990234375,10707.0
1996-07-26,,561.2872314453125,,1084.0799560546875,3063.812255859375,2130.0,10705.599609375
1996-07-29,,540.7169189453125,,,3022.652587890625,2098.60009765625,10651.7998046875
1996-07-30,,533.460205078125,,1053.280029296875,2997.7392578125,2083.199951171875,10585.900390625
1996-07-31,,536.0081176757812,,1068.22998046875,3027.5615234375,2111.800048828125,10681.400390625
1996-08-01,,548.9146118164062,,1087.969970703125,3107.8408203125,2119.60009765625,10789.900390625
1996-08-02,,560.940185546875,,1096.1700439453125,3154.408935546875,2136.5,10962.0
1996-08-05,,562.8120727539062,,1106.2900390625,3153.169189453125,2146.699951171875,11071.400390625
1996-08-06,,554.7683715820312,,1093.52001953125,3120.717529296875,2129.39990234375,11134.599609375
1996-08-07,,553.9214477539062,,1100.1300048828125,3128.015625,2134.5,11127.5
1996-08-08,,548.15966796875,,1100.719970703125,3111.98974609375,2129.0,11164.400390625
1996-08-09,,547.692626953125,,1105.199951171875,3087.39599609375,,11104.0
1996-08-12,,543.923828125,,1103.760009765625,3075.629150390625,2115.699951171875,11181.900390625
1996-08-13,,537.4891357421875,,1105.3499755859375,3111.86962890625,2102.10009765625,11165.7001953125
1996-08-14,,535.879150390625,,1102.56005859375,3100.982666015625,2097.5,11166.7998046875
1996-08-15,,532.3882446289062,,1096.0400390625,3092.9345703125,2099.89990234375,11158.400390625
1996-08-16,,536.7101440429688,,1102.0899658203125,3107.90087890625,2100.39990234375,11176.0
1996-08-19,,537.05615234375,,1103.3599853515625,3091.874755859375,2105.699951171875,11213.5
1996-08-20,,539.5839233398438,,1105.43994140625,3089.8955078125,2123.800048828125,11312.5
1996-08-21,,542.179931640625,,1122.8199462890625,3110.76025390625,2155.60009765625,11436.5
1996-08-22,,544.2608032226562,,1120.760009765625,3186.96044921875,2162.699951171875,11478.7998046875
1996-08-23,,549.1906127929688,,1119.47998046875,3225.630615234375,2181.5,11424.599609375
1996-08-26,,552.7184448242188,,1116.3699951171875,3209.474853515625,2160.0,
1996-08-27,,549.4986572265625,,1113.449951171875,3195.568115234375,2171.5,11338.900390625
1996-08-28,,548.4036254882812,,1111.3299560546875,3200.156982421875,2159.89990234375,11379.5
1996-08-29,,550.0066528320312,,1110.489990234375,3214.96337890625,2162.699951171875,11328.2001953125
1996-08-30,,547.588623046875,,1118.5699462890625,3219.882080078125,2153.5,11159.0
1996-09-02,,544.9988403320312,,1106.199951171875,3248.554443359375,2128.800048828125,11106.599609375
1996-09-03,,540.5199584960938,,1093.3199462890625,3207.065185546875,2105.300048828125,10957.2001953125
1996-09-04,,545.979736328125,,1105.4200439453125,3196.778076171875,2094.5,11077.0
1996-09-05,,543.0119018554688,,1107.489990234375,3190.739501953125,2110.300048828125,11040.5
1996-09-06,,543.7297973632812,,1105.3299560546875,3169.344970703125,2096.699951171875,11025.599609375
1996-09-09,,542.4959716796875,,1104.280029296875,3165.60595703125,2098.5,11212.599609375
1996-09-10,,545.0857543945312,,1111.75,3200.97705078125,2111.699951171875,11223.599609375
1996-09-11,,542.6988525390625,,1109.93994140625,3185.370849609375,2103.0,11236.400390625
1996-09-12,,546.4407348632812,,1113.5,3193.73876953125,2116.39990234375,11251.7001953125
1996-09-13,,549.0146484375,,1117.550048828125,3192.85888671875,2126.300048828125,11369.0
1996-09-16,,554.37939453125,,1131.550048828125,3232.838623046875,2154.5,11567.900390625
1996-09-17,,561.9201049804688,,1134.8800048828125,3258.882080078125,2189.10009765625,11621.599609375
1996-09-18,,559.6752319335938,,1128.739990234375,3247.7548828125,2182.300048828125,11594.0
1996-09-19,,565.5419921875,,1127.72998046875,3236.19775390625,2206.10009765625,11586.7001953125
1996-09-20,,568.9718627929688,,1130.5999755859375,3241.386474609375,2187.89990234375,11592.400390625
1996-09-23,,570.1448364257812,,1126.510009765625,3243.7060546875,2156.800048828125,11622.099609375
1996-09-24,,569.7438354492188,,1123.719970703125,3235.64794921875,2160.300048828125,11546.7001953125
1996-09-25,,572.2637329101562,,1129.31005859375,3234.20849609375,2165.199951171875,11603.5
1996-09-26,,571.2357788085938,,1128.81005859375,3221.731689453125,2172.5,11636.099609375
1996-09-27,,573.2806396484375,,1129.1400146484375,3222.88134765625,2171.800048828125,11759.400390625
1996-09-30,,573.9166870117188,,1135.27001953125,3168.965087890625,2177.199951171875,11902.400390625
1996-10-01,,580.1893310546875,,1134.9599609375,3189.159912109375,2171.699951171875,11921.2001953125
1996-10-02,,589.2841186523438,,1139.3199462890625,3171.064453125,2162.89990234375,11951.900390625
1996-10-03,,589.7670288085938,,1147.719970703125,3129.455322265625,2150.800048828125,12014.599609375
1996-10-04,,588.3261108398438,,1150.1800537109375,3130.3349609375,2148.89990234375,11905.5
1996-10-07,,586.2881469726562,,1148.5,3120.227783203125,2126.699951171875,12133.099609375
1996-10-08,,574.7576904296875,,1143.0799560546875,3036.75927734375,2116.0,12106.7998046875
1996-10-09,,566.2958984375,,1140.9200439453125,3025.4619140625,2135.5,12250.599609375
1996-10-10,,567.9069213867188,,1138.9200439453125,3001.578369140625,2110.60009765625,12242.5
1996-10-11,,571.2088012695312,,1140.739990234375,2972.82568359375,2076.699951171875,12218.400390625
1996-10-14,,570.9547729492188,,1148.8499755859375,2935.10546875,2045.5999755859375,12330.400390625
1996-10-15,,568.5679321289062,,1156.4000244140625,2926.67724609375,2060.5,12490.7001953125
1996-10-16,,565.7579956054688,,1156.8299560546875,2982.802978515625,2071.300048828125,12396.2001953125
1996-10-17,,569.099853515625,,1158.4200439453125,3060.273193359375,2068.699951171875,12436.7998046875
1996-10-18,,570.1778564453125,,1175.5999755859375,3098.93310546875,2064.5,12510.099609375
1996-10-21,,572.4466552734375,,1174.010009765625,3091.545166015625,2044.199951171875,
1996-10-22,,571.7847290039062,,1175.97998046875,3072.330078125,2038.800048828125,12444.7001953125
1996-10-23,,575.379638671875,,1178.3499755859375,3048.80615234375,2046.5,12492.400390625
1996-10-24,,575.8635864257812,,1177.1300048828125,3040.998046875,2059.60009765625,12473.599609375
1996-10-25,,571.3128051757812,,1172.949951171875,2961.83837890625,2077.199951171875,12388.400390625
1996-10-28,,567.2518920898438,,1162.0899658203125,2851.4267578125,2067.89990234375,12262.7998046875
1996-10-29,,567.73193359375,,1160.8499755859375,2903.663330078125,2062.0,12192.2001953125
1996-10-30,,568.8408203125,,1160.739990234375,2926.547607421875,2084.0,12405.5
1996-10-31,,568.0068969726562,,1168.31005859375,2963.238037109375,2083.199951171875,12477.599609375
1996-11-01,,570.6368408203125,,1172.47998046875,2963.238037109375,2068.199951171875,12529.2998046875
1996-11-04,,578.2854614257812,,1177.0699462890625,2975.374755859375,2075.800048828125,12559.400390625
1996-11-05,,583.8472900390625,,1176.81005859375,2986.412109375,2070.199951171875,12502.7001953125
1996-11-06,,587.3161010742188,,1179.0899658203125,2997.6591796875,2080.5,12775.5
1996-11-07,,594.56982421875,,1177.9300537109375,3062.272705078125,2102.699951171875,12735.2998046875
1996-11-08,,601.99658203125,,1179.5999755859375,3089.20556640625,2117.199951171875,12751.2001953125
1996-11-11,,601.110595703125,,,3046.186767578125,,12771.900390625
1996-11-12,,597.0267944335938,,1189.2099609375,3046.95654296875,2128.199951171875,12806.2998046875
1996-11-13,,595.4708251953125,,1183.52001953125,3048.7060546875,2146.5,12943.7001953125
1996-11-14,,600.8886108398438,,1189.4300537109375,3072.02001953125,2189.800048828125,13004.7998046875
1996-11-15,,616.8660278320312,,1192.1600341796875,3072.0,2193.60009765625,12889.400390625
1996-11-18,,620.8358154296875,,1194.4000244140625,3104.751708984375,2178.0,13042.7998046875
1996-11-19,,615.1830444335938,,1196.0799560546875,3108.220703125,2170.199951171875,13056.900390625
1996-11-20,,606.734375,,1202.0899658203125,3116.818603515625,2194.300048828125,13167.2001953125
1996-11-21,,602.9635620117188,,1205.719970703125,3098.3134765625,2197.699951171875,13099.599609375
1996-11-22,,612.837158203125,,1217.9599609375,3101.5625,2194.800048828125,13116.7998046875
1996-11-25,,628.2125244140625,,1225.6199951171875,3103.661865234375,2205.699951171875,13239.400390625
1996-11-26,,626.2006225585938,,1234.72998046875,3073.48974609375,2219.89990234375,13485.2998046875
1996-11-27,,620.245849609375,,1234.1700439453125,3064.86181640625,2220.39990234375,13531.0
1996-11-28,,611.4782104492188,,1231.0999755859375,3062.952392578125,2199.699951171875,13310.7998046875
1996-11-29,,612.9890747070312,,1226.52001953125,3089.365478515625,2188.10009765625,13393.900390625
1996-12-02,,616.1441040039062,,1220.1800537109375,3094.944091796875,2193.39990234375,13517.599609375
1996-12-03,,620.7848510742188,,1218.0699462890625,3100.562744140625,2185.699951171875,13456.2998046875
1996-12-04,,626.24462890625,,1223.780029296875,3130.065185546875,2194.39990234375,13434.2001953125
1996-12-05,,634.2713623046875,,1224.93994140625,3162.516845703125,2214.199951171875,13491.599609375
1996-12-06,,628.0985107421875,,1191.3199462890625,3138.642822265625,2190.39990234375,13102.7001953125
1996-12-09,,634.55126953125,,1203.3599853515625,3089.365478515625,2197.10009765625,13144.2001953125
1996-12-10,,626.6536254882812,,1214.5799560546875,3127.57568359375,2209.5,13342.5
1996-12-11,885.8599853515625,626.5496215820312,704.6799926757812,1204.3900146484375,3159.947509765625,2192.5,13189.599609375
1996-12-12,872.25,627.87451171875,689.3800048828125,1199.68994140625,3128.3056640625,2182.60009765625,13053.2998046875
1996-12-13,872.6699829101562,624.4336547851562,689.0700073242188,1188.449951171875,3119.397705078125,2179.10009765625,12784.099609375
1996-12-16,872.760009765625,623.5897216796875,673.9199829101562,1197.300048828125,3114.779052734375,2183.300048828125,12937.5
1996-12-17,867.22998046875,623.7807006835938,663.3499755859375,1193.8299560546875,3092.414794921875,2176.5,12815.400390625
1996-12-18,853.8200073242188,629.4275512695312,661.3900146484375,1191.8900146484375,3105.001708984375,2195.800048828125,12766.0
1996-12-19,832.5999755859375,628.2944946289062,690.969970703125,1201.030029296875,3153.569091796875,2199.39990234375,12846.599609375
1996-12-20,816.7899780273438,632.4993286132812,700.8699951171875,1203.06005859375,3179.38232421875,2196.800048828125,13131.400390625
1996-12-23,819.7899780273438,633.04833984375,684.8099975585938,1197.780029296875,3139.11279296875,2195.89990234375,13331.5
1996-12-24,826.719970703125,632.7193603515625,677.760009765625,1209.3199462890625,3151.719482421875,2187.199951171875,13341.599609375
1996-12-25,841.4199829101562,,,,,,
1996-12-26,826.47998046875,632.4723510742188,659.010009765625,1207.6800537109375,3164.706298828125,2197.699951171875,
1996-12-27,835.7100219726562,637.4072265625,651.219970703125,1209.0,3169.744873046875,2202.60009765625,13404.099609375
1996-12-30,831.5700073242188,,,1214.68994140625,,2218.5,13480.7998046875
1996-12-31,,,,1237.9599609375,,2216.800048828125,13451.5
1997-01-02,803.1300048828125,638.0781860351562,,1230.530029296875,3153.6689453125,,13203.400390625
1997-01-03,787.469970703125,646.1687622070312,653.7899780273438,1231.449951171875,3168.4453125,2224.10009765625,13222.7998046875
1997-01-06,790.22998046875,653.9315185546875,626.8699951171875,1233.1199951171875,3185.551025390625,2245.699951171875,13443.900390625
1997-01-07,820.1099853515625,660.3412475585938,611.0499877929688,1237.5,3194.6484375,2246.60009765625,13420.2001953125
1997-01-08,831.9299926757812,662.1792602539062,621.4099731445312,1239.5400390625,3206.16552734375,2243.300048828125,13454.900390625
1997-01-09,843.219970703125,657.4073486328125,639.8699951171875,1236.9200439453125,3222.531494140625,2253.699951171875,13198.099609375
1997-01-10,840.5,657.8423461914062,648.6900024414062,1232.3800048828125,3261.30126953125,2242.300048828125,13191.5
1997-01-13,822.8900146484375,656.0675048828125,659.5399780273438,1220.3800048828125,3269.46923828125,2232.39990234375,13289.2001953125
1997-01-14,807.6699829101562,656.62744140625,686.5900268554688,1211.0400390625,3260.88134765625,2215.5,13293.900390625
1997-01-15,828.9099731445312,656.04150390625,699.760009765625,1216.6400146484375,3257.682373046875,2221.199951171875,13766.7001953125
1997-01-16,822.5700073242188,658.6753540039062,711.8599853515625,1214.4200439453125,3289.34423828125,2220.39990234375,13830.7001953125
1997-01-17,832.5499877929688,663.9481201171875,701.1799926757812,1224.550048828125,3293.463134765625,2244.199951171875,13856.400390625
1997-01-20,841.030029296875,674.102783203125,718.4600219726562,1235.68994140625,3280.006591796875,2271.89990234375,13868.2001953125
1997-01-21,854.1799926757812,680.853515625,690.5399780273438,1220.6300048828125,3278.386962890625,2250.800048828125,13732.7998046875
1997-01-22,858.969970703125,686.0882568359375,678.9400024414062,1232.489990234375,3274.988037109375,2240.0,13692.7998046875
1997-01-23,849.1699829101562,684.955322265625,676.9099731445312,1241.8699951171875,3327.524169921875,2248.300048828125,13610.2998046875
1997-01-24,848.5599975585938,678.8825073242188,679.5599975585938,1244.1300048828125,3331.67333984375,2242.699951171875,13379.599609375
1997-01-27,840.4199829101562,684.955322265625,664.7000122070312,1239.3499755859375,3322.245849609375,2225.39990234375,13294.900390625
